anomaly,category name,round,heat,couple,criteria,stdev,threshold,raw data
,Rock'n'Roll-Beginners,First round,1,55,FM,9.75,12.0,"[-50.0, -25.0, -50.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,First round,1,55,FW,7.5,12.0,"[-35.0, -35.0, -35.0, -50.0, -50.0, -50.0]"
yes,Rock'n'Roll-Beginners,First round,1,55,sm,3.27,2.3,"[-4.0, 0.0, -10.0, -2.0, -2.0, -6.0]"
,Rock'n'Roll-Beginners,First round,1,55,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,2,3,DF,2.37,2.0,"[5.0, 6.25, 7.5, 11.25, 7.5, 11.25]"
,Rock'n'Roll-Beginners,First round,2,3,CO,1.91,2.0,"[7.0, 5.0, 8.0, 9.0, 4.0, 9.0]"
,Rock'n'Roll-Beginners,First round,2,3,FM,7.07,12.0,"[-50.0, -50.0, -35.0, -35.0, -50.0, -50.0]"
,Rock'n'Roll-Beginners,First round,2,3,FW,9.32,12.0,"[-50.0, -50.0, -50.0, -25.0, -50.0, -50.0]"
,Rock'n'Roll-Beginners,First round,2,3,sm,0.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,First round,2,3,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,2,192,DF,1.97,2.0,"[11.25, 8.75, 11.25, 10.0, 12.5, 15.0]"
yes,Rock'n'Roll-Beginners,First round,2,192,CO,2.03,2.0,"[7.0, 6.0, 8.0, 8.0, 6.0, 12.0]"
,Rock'n'Roll-Beginners,First round,2,192,FM,10.7,12.0,"[-35.0, -35.0, -50.0, -15.0, -35.0, -25.0]"
,Rock'n'Roll-Beginners,First round,2,192,FW,7.31,12.0,"[-35.0, -50.0, -35.0, -35.0, -35.0, -25.0]"
,Rock'n'Roll-Beginners,First round,2,192,sm,0.75,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,First round,2,192,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,62,DF,1.68,2.0,"[11.25, 6.25, 7.5, 10.0, 8.75, 7.5]"
,Rock'n'Roll-Beginners,First round,3,62,CO,1.7,2.0,"[8.0, 5.0, 8.0, 9.0, 5.0, 9.0]"
,Rock'n'Roll-Beginners,First round,3,62,FM,7.5,12.0,"[-35.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,First round,3,62,FW,7.5,12.0,"[-35.0, -35.0, -50.0, -35.0, -50.0, -50.0]"
,Rock'n'Roll-Beginners,First round,3,62,sm,1.49,2.3,"[-2.0, -4.0, -2.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,62,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,3,214,DF,1.4,2.0,"[11.25, 7.5, 8.75, 11.25, 8.75, 8.75]"
,Rock'n'Roll-Beginners,First round,3,214,CO,1.77,2.0,"[6.0, 8.0, 9.0, 9.0, 5.0, 10.0]"
,Rock'n'Roll-Beginners,First round,3,214,FM,9.32,12.0,"[-25.0, -25.0, -50.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Beginners,First round,3,214,FW,10.96,12.0,"[-15.0, -35.0, -25.0, -25.0, -35.0, -50.0]"
,Rock'n'Roll-Beginners,First round,3,214,sm,1.0,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0]"
,Rock'n'Roll-Beginners,First round,3,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,4,193,DF,1.56,2.0,"[12.5, 11.25, 8.75, 11.25, 8.75, 12.5]"
,Rock'n'Roll-Beginners,First round,4,193,CO,1.49,2.0,"[8.0, 9.0, 9.0, 9.0, 6.0, 11.0]"
,Rock'n'Roll-Beginners,First round,4,193,FM,11.18,12.0,"[-25.0, -25.0, -50.0, -25.0, -35.0, -50.0]"
yes,Rock'n'Roll-Beginners,First round,4,193,FW,12.39,12.0,"[-15.0, -25.0, -50.0, -15.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,First round,4,193,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,First round,4,193,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,First round,4,57,DF,2.12,2.0,"[7.5, 8.75, 7.5, 12.5, 8.75, 12.5]"
,Rock'n'Roll-Beginners,First round,4,57,CO,1.8,2.0,"[7.0, 6.0, 7.0, 11.0, 6.0, 9.0]"
,Rock'n'Roll-Beginners,First round,4,57,FM,10.7,12.0,"[-35.0, -25.0, -50.0, -15.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,First round,4,57,FW,11.79,12.0,"[-35.0, -50.0, -50.0, -15.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,First round,4,57,sm,1.0,2.3,"[0.0, 0.0, -2.0, -2.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,First round,4,57,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,1,62,DF,1.02,2.0,"[7.5, 8.75, 7.5, 10.0, 10.0, 8.75]"
,Rock'n'Roll-Beginners,Final,1,62,CO,1.67,2.0,"[6.0, 7.0, 7.0, 9.0, 9.0, 11.0]"
,Rock'n'Roll-Beginners,Final,1,62,FM,5.59,12.0,"[-35.0, -50.0, -50.0, -50.0, -50.0, -50.0]"
,Rock'n'Roll-Beginners,Final,1,62,FW,7.5,12.0,"[-35.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,Final,1,62,sm,0.94,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Beginners,Final,1,62,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,2,193,DF,1.86,2.0,"[11.25, 11.25, 7.5, 10.0, 13.75, 11.25]"
,Rock'n'Roll-Beginners,Final,2,193,CO,1.12,2.0,"[8.0, 9.0, 9.0, 9.0, 11.0, 11.0]"
,Rock'n'Roll-Beginners,Final,2,193,FM,7.5,12.0,"[-35.0, -35.0, -50.0, -50.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,Final,2,193,FW,10.96,12.0,"[-35.0, -15.0, -35.0, -50.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,Final,2,193,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,2,193,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,3,214,DF,1.56,2.0,"[8.75, 11.25, 10.0, 13.75, 10.0, 11.25]"
,Rock'n'Roll-Beginners,Final,3,214,CO,1.11,2.0,"[7.0, 8.0, 9.0, 10.0, 8.0, 10.0]"
,Rock'n'Roll-Beginners,Final,3,214,FM,3.73,12.0,"[-35.0, -25.0, -35.0, -35.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Final,3,214,FW,9.32,12.0,"[-25.0, -35.0, -50.0, -25.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,Final,3,214,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,3,214,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,Final,4,192,DF,2.44,2.0,"[10.0, 10.0, 8.75, 12.5, 11.25, 16.25]"
yes,Rock'n'Roll-Beginners,Final,4,192,CO,2.16,2.0,"[7.0, 6.0, 8.0, 10.0, 11.0, 12.0]"
,Rock'n'Roll-Beginners,Final,4,192,FM,8.37,12.0,"[-35.0, -35.0, -35.0, -50.0, -25.0, -25.0]"
,Rock'n'Roll-Beginners,Final,4,192,FW,7.5,12.0,"[-35.0, -50.0, -50.0, -50.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Final,4,192,sm,0.94,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,Rock'n'Roll-Beginners,Final,4,192,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,5,27,DF,0.93,2.0,"[12.5, 10.0, 12.5, 12.5, 11.25, 11.25]"
,Rock'n'Roll-Beginners,Final,5,27,CO,1.0,2.0,"[10.0, 9.0, 9.0, 10.0, 12.0, 10.0]"
yes,Rock'n'Roll-Beginners,Final,5,27,FM,13.12,12.0,"[-25.0, -15.0, -50.0, -25.0, -35.0, -50.0]"
,Rock'n'Roll-Beginners,Final,5,27,FW,7.5,12.0,"[-35.0, -50.0, -50.0, -35.0, -50.0, -35.0]"
,Rock'n'Roll-Beginners,Final,5,27,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,5,27,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Beginners,Final,6,57,DF,2.21,2.0,"[10.0, 10.0, 8.75, 15.0, 13.75, 11.25]"
yes,Rock'n'Roll-Beginners,Final,6,57,CO,2.43,2.0,"[8.0, 6.0, 8.0, 13.0, 12.0, 10.0]"
,Rock'n'Roll-Beginners,Final,6,57,FM,10.17,12.0,"[-35.0, -35.0, -50.0, -15.0, -35.0, -35.0]"
,Rock'n'Roll-Beginners,Final,6,57,FW,5.0,12.0,"[-35.0, -25.0, -35.0, -25.0, -25.0, -35.0]"
,Rock'n'Roll-Beginners,Final,6,57,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Beginners,Final,6,57,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,1,7,DF,2.12,2.0,"[10.0, 7.5, 7.5, 10.0, 8.75, 13.75]"
,Rock'n'Roll-Juveniles,First round,1,7,CO,1.26,2.0,"[6.0, 7.0, 9.0, 9.0, 6.0, 8.0]"
,Rock'n'Roll-Juveniles,First round,1,7,FM,5.59,12.0,"[-35.0, -35.0, -50.0, -35.0, -35.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,1,7,FW,8.37,12.0,"[-50.0, -35.0, -35.0, -25.0, -35.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,1,7,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,7,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,149,DF,0.93,2.0,"[11.25, 12.5, 13.75, 13.75, 13.75, 12.5]"
,Rock'n'Roll-Juveniles,First round,1,149,CO,1.34,2.0,"[8.0, 9.0, 9.0, 12.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,1,149,FM,8.04,12.0,"[-25.0, -35.0, -25.0, -10.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,1,149,FW,5.59,12.0,"[-25.0, -15.0, -15.0, -10.0, -25.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,1,149,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,1,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,182,DF,1.56,2.0,"[11.25, 11.25, 7.5, 11.25, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,First round,2,182,CO,0.94,2.0,"[8.0, 7.0, 8.0, 9.0, 8.0, 10.0]"
,Rock'n'Roll-Juveniles,First round,2,182,FM,10.7,12.0,"[-25.0, -15.0, -50.0, -35.0, -35.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,2,182,FW,8.16,12.0,"[-25.0, -15.0, -35.0, -25.0, -35.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,2,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,235,DF,1.33,2.0,"[13.75, 12.5, 12.5, 13.75, 15.0, 16.25]"
,Rock'n'Roll-Juveniles,First round,2,235,CO,1.57,2.0,"[7.0, 10.0, 10.0, 12.0, 9.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,2,235,FM,9.9,12.0,"[-15.0, -10.0, -35.0, -5.0, -25.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,2,235,FW,5.0,12.0,"[-15.0, -10.0, -25.0, -10.0, -15.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,2,235,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,2,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,153,DF,1.72,2.0,"[12.5, 7.5, 7.5, 10.0, 8.75, 8.75]"
,Rock'n'Roll-Juveniles,First round,3,153,CO,0.58,2.0,"[8.0, 7.0, 8.0, 8.0, 8.0, 9.0]"
yes,Rock'n'Roll-Juveniles,First round,3,153,FM,18.35,12.0,"[-25.0, -35.0, -50.0, -75.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,3,153,FW,8.37,12.0,"[-25.0, -35.0, -35.0, -50.0, -25.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,3,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,155,DF,1.12,2.0,"[8.75, 6.25, 8.75, 8.75, 10.0, 8.75]"
yes,Rock'n'Roll-Juveniles,First round,3,155,CO,2.06,2.0,"[6.0, 3.0, 8.0, 8.0, 5.0, 9.0]"
,Rock'n'Roll-Juveniles,First round,3,155,FM,7.5,12.0,"[-35.0, -50.0, -50.0, -35.0, -35.0, -50.0]"
,Rock'n'Roll-Juveniles,First round,3,155,FW,7.31,12.0,"[-35.0, -50.0, -35.0, -25.0, -35.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,3,155,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,3,155,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,First round,4,78,DF,2.39,2.0,"[12.5, 15.0, 10.0, 12.5, 17.5, 15.0]"
,Rock'n'Roll-Juveniles,First round,4,78,CO,1.77,2.0,"[7.0, 11.0, 10.0, 12.0, 9.0, 12.0]"
,Rock'n'Roll-Juveniles,First round,4,78,FM,7.5,12.0,"[-25.0, -10.0, -25.0, -10.0, -10.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,4,78,FW,9.75,12.0,"[-25.0, -10.0, -25.0, -10.0, -10.0, -35.0]"
,Rock'n'Roll-Juveniles,First round,4,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,135,DF,1.52,2.0,"[12.5, 10.0, 15.0, 12.5, 11.25, 12.5]"
,Rock'n'Roll-Juveniles,First round,4,135,CO,1.57,2.0,"[8.0, 7.0, 10.0, 11.0, 8.0, 11.0]"
,Rock'n'Roll-Juveniles,First round,4,135,FM,7.45,12.0,"[-15.0, -15.0, -15.0, -35.0, -15.0, -15.0]"
,Rock'n'Roll-Juveniles,First round,4,135,FW,6.24,12.0,"[-10.0, -10.0, -15.0, -25.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,First round,4,135,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,First round,4,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,153,DF,1.4,2.0,"[10.0, 8.75, 10.0, 10.0, 12.5, 12.5]"
,Rock'n'Roll-Juveniles,Final,1,153,CO,1.29,2.0,"[8.0, 7.0, 9.0, 9.0, 10.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,1,153,FM,5.0,12.0,"[-35.0, -35.0, -35.0, -25.0, -25.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,1,153,FW,8.98,12.0,"[-50.0, -25.0, -35.0, -35.0, -35.0, -50.0]"
,Rock'n'Roll-Juveniles,Final,1,153,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,1,153,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,2,78,DF,1.38,2.0,"[13.75, 13.75, 15.0, 16.25, 17.5, 16.25]"
,Rock'n'Roll-Juveniles,Final,2,78,CO,1.37,2.0,"[10.0, 10.0, 12.0, 14.0, 12.0, 12.0]"
,Rock'n'Roll-Juveniles,Final,2,78,FM,5.0,12.0,"[-15.0, -10.0, -25.0, -15.0, -10.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,2,78,FW,5.0,12.0,"[-15.0, -10.0, -25.0, -15.0, -10.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,2,78,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,2,78,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,235,DF,1.52,2.0,"[12.5, 15.0, 10.0, 12.5, 12.5, 13.75]"
,Rock'n'Roll-Juveniles,Final,3,235,CO,1.11,2.0,"[9.0, 9.0, 10.0, 11.0, 12.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,3,235,FM,8.37,12.0,"[-25.0, -10.0, -35.0, -25.0, -15.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,3,235,FW,8.98,12.0,"[-25.0, -10.0, -35.0, -15.0, -10.0, -15.0]"
,Rock'n'Roll-Juveniles,Final,3,235,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,3,235,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,135,DF,1.68,2.0,"[11.25, 10.0, 10.0, 12.5, 13.75, 8.75]"
,Rock'n'Roll-Juveniles,Final,4,135,CO,1.73,2.0,"[11.0, 8.0, 11.0, 11.0, 14.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,4,135,FM,7.45,12.0,"[-25.0, -15.0, -35.0, -35.0, -25.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,4,135,FW,6.07,12.0,"[-15.0, -10.0, -25.0, -25.0, -15.0, -25.0]"
,Rock'n'Roll-Juveniles,Final,4,135,sm,0.75,2.3,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,4,135,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,Rock'n'Roll-Juveniles,Final,5,182,DF,2.13,2.0,"[13.75, 8.75, 12.5, 10.0, 15.0, 11.25]"
,Rock'n'Roll-Juveniles,Final,5,182,CO,1.89,2.0,"[12.0, 7.0, 11.0, 9.0, 12.0, 12.0]"
,Rock'n'Roll-Juveniles,Final,5,182,FM,10.17,12.0,"[-35.0, -15.0, -35.0, -35.0, -35.0, -50.0]"
,Rock'n'Roll-Juveniles,Final,5,182,FW,9.43,12.0,"[-35.0, -15.0, -35.0, -35.0, -15.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,5,182,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,5,182,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juveniles,Final,6,149,DF,1.97,2.0,"[11.25, 10.0, 15.0, 13.75, 13.75, 10.0]"
,Rock'n'Roll-Juveniles,Final,6,149,CO,1.57,2.0,"[8.0, 8.0, 11.0, 12.0, 11.0, 11.0]"
,Rock'n'Roll-Juveniles,Final,6,149,FM,5.0,12.0,"[-35.0, -35.0, -25.0, -25.0, -25.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,6,149,FW,7.64,12.0,"[-25.0, -15.0, -15.0, -15.0, -15.0, -35.0]"
,Rock'n'Roll-Juveniles,Final,6,149,sm,1.0,2.3,"[-2.0, 0.0, 0.0, 0.0, -2.0, -2.0]"
,Rock'n'Roll-Juveniles,Final,6,149,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,118,DF,0.9,2.0,"[10.0, 10.0, 12.0, 12.0, 10.0, 11.0]"
,Rock'n'Roll-Juniors,First round,1,118,CO,1.25,2.0,"[8.0, 8.0, 10.0, 11.0, 10.0, 11.0]"
,Rock'n'Roll-Juniors,First round,1,118,FM,8.37,12.0,"[-35.0, -25.0, -15.0, -10.0, -25.0, -15.0]"
,Rock'n'Roll-Juniors,First round,1,118,FW,4.49,12.0,"[-25.0, -15.0, -15.0, -10.0, -15.0, -15.0]"
,Rock'n'Roll-Juniors,First round,1,118,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,118,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,119,DF,1.34,2.0,"[5.0, 6.0, 9.0, 7.0, 6.0, 8.0]"
,Rock'n'Roll-Juniors,First round,1,119,CO,1.07,2.0,"[7.0, 7.0, 6.0, 8.0, 6.0, 9.0]"
,Rock'n'Roll-Juniors,First round,1,119,FM,0.0,12.0,"[-50.0, -50.0, -50.0, -50.0, -50.0, -50.0]"
yes,Rock'n'Roll-Juniors,First round,1,119,FW,12.72,12.0,"[-50.0, -15.0, -50.0, -50.0, -35.0, -35.0]"
,Rock'n'Roll-Juniors,First round,1,119,sm,0.75,2.3,"[0.0, 0.0, 0.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,1,119,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,494,DF,1.26,2.0,"[12.0, 15.0, 12.0, 13.0, 14.0, 15.0]"
,Rock'n'Roll-Juniors,First round,2,494,CO,1.25,2.0,"[10.0, 12.0, 10.0, 13.0, 13.0, 12.0]"
,Rock'n'Roll-Juniors,First round,2,494,FM,9.75,12.0,"[-10.0, -5.0, -35.0, -10.0, -10.0, -15.0]"
,Rock'n'Roll-Juniors,First round,2,494,FW,9.86,12.0,"[-10.0, -5.0, -35.0, -10.0, -10.0, -10.0]"
,Rock'n'Roll-Juniors,First round,2,494,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,494,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,197,DF,0.58,2.0,"[6.0, 6.0, 7.0, 6.0, 5.0, 6.0]"
,Rock'n'Roll-Juniors,First round,2,197,CO,0.96,2.0,"[7.0, 8.0, 8.0, 9.0, 6.0, 7.0]"
,Rock'n'Roll-Juniors,First round,2,197,FM,11.79,12.0,"[-50.0, -35.0, -50.0, -50.0, -50.0, -75.0]"
,Rock'n'Roll-Juniors,First round,2,197,FW,0.0,12.0,"[-50.0, -50.0, -50.0, -50.0, -50.0, -50.0]"
,Rock'n'Roll-Juniors,First round,2,197,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,2,197,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,430,DF,1.49,2.0,"[12.0, 10.0, 10.0, 13.0, 14.0, 11.0]"
,Rock'n'Roll-Juniors,First round,3,430,CO,1.89,2.0,"[11.0, 9.0, 10.0, 12.0, 15.0, 11.0]"
,Rock'n'Roll-Juniors,First round,3,430,FM,6.87,12.0,"[-10.0, -10.0, -25.0, -5.0, -5.0, -15.0]"
,Rock'n'Roll-Juniors,First round,3,430,FW,6.87,12.0,"[-10.0, -5.0, -25.0, -10.0, -5.0, -15.0]"
,Rock'n'Roll-Juniors,First round,3,430,sm,1.0,2.3,"[-2.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,430,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,150,DF,0.94,2.0,"[7.0, 6.0, 7.0, 7.0, 8.0, 9.0]"
,Rock'n'Roll-Juniors,First round,3,150,CO,1.38,2.0,"[7.0, 6.0, 8.0, 6.0, 10.0, 8.0]"
,Rock'n'Roll-Juniors,First round,3,150,FM,11.79,12.0,"[-50.0, -50.0, -35.0, -75.0, -50.0, -50.0]"
,Rock'n'Roll-Juniors,First round,3,150,FW,10.7,12.0,"[-35.0, -25.0, -35.0, -50.0, -35.0, -15.0]"
,Rock'n'Roll-Juniors,First round,3,150,sm,1.0,2.3,"[-2.0, -2.0, 0.0, 0.0, -2.0, 0.0]"
,Rock'n'Roll-Juniors,First round,3,150,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,60,DF,0.69,2.0,"[10.0, 10.0, 9.0, 11.0, 9.0, 10.0]"
,Rock'n'Roll-Juniors,First round,4,60,CO,1.6,2.0,"[8.0, 8.0, 9.0, 12.0, 7.0, 8.0]"
,Rock'n'Roll-Juniors,First round,4,60,FM,8.16,12.0,"[-25.0, -15.0, -35.0, -15.0, -35.0, -25.0]"
,Rock'n'Roll-Juniors,First round,4,60,FW,7.45,12.0,"[-25.0, -15.0, -35.0, -15.0, -25.0, -15.0]"
,Rock'n'Roll-Juniors,First round,4,60,sm,0.0,2.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,60,bm,0.0,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,Rock'n'Roll-Juniors,First round,4,491,DF,1.46,2.0,"[15.0, 13.0, 12.0, 13.0, 15.0, 11.0]"
,Rock'n'Roll-Juniors,First round,4,491,CO,1.46,2.0,"[11.0, 12.0, 10.0, 14.0, 14.0, 12.0]"
,Rock'n'Roll-Juniors,First round,4,491,FM,4.49,12.0,"[-5.0, -5.0, -15.0, -10.0, -5.0, -15.0]"
